System ID,Operator,Limitation,Route Name,Mobility,Infrastructure Type Fine,Technology Release,Date,Transfer Throughput [kbit/s],HTTP RTT First [ms],Connection Initiation Status,LTE PCC PDSCH Throughput [kbit/s],Carrier Aggregation PCC Usage [%] DL,Carrier Aggregation SCC1 Usage [%] DL,Transfer Status,Average Used Bandwidth DL,Maximum Available Bandwidth DL,E2E spectral efficiency DL,NR Carrier Aggregation SC Usage [%],NR Carrier Aggregation 2CA Usage [%],NR Carrier Aggregation 3CA Usage [%],NR PCell DL Throughput [kbit/s],Client IP Address,Server IP Address,Transfer Duration [s],Provisioning Tracelist,LTE PCC RSRP Min,LTE PCC RSRP Avg,LTE PCC RSRP Max,LTE PCC RSRQ Min,LTE PCC RSRQ Avg,LTE PCC RSRQ Max,LTE Tx Power Min,LTE Tx Power Avg,LTE Tx Power Max,LTE PCC SINR Min,LTE PCC SINR Avg,LTE PCC SINR Max,LTE PCC SINR Std,LTE PCC PDSCH RB Min,LTE PCC PDSCH RB Avg,LTE PCC PDSCH RB Max,LTE PCC PDSCH RB Std,LTE PCC PDSCH RBMax Max,LTE PCC DL QPSK Rate Avg,LTE PCC DL 16QAM Rate Avg,LTE PCC DL 64QAM Rate Avg,LTE PCC DL 256QAM Rate Avg,NR PCell PDSCH BLER Avg,NR PCell PDSCH BLER Max,NR PCell PDSCH BLER Min,NR PCell PDSCH Scheduled Throughput Avg [Mbit/s],NR PCell PDSCH Scheduled Throughput Max [Mbit/s],NR PCell PDSCH Scheduled Throughput Min [Mbit/s],NR PCell PDSCH Average Throughput [Mbit/s],NR PCell SSB Serving Beam RSRP Avg,NR PCell SSB Serving Beam RSRP Min,NR PCell SSB Serving Beam RSRP Max,NR PCell SSB Serving Beam RSRQ Avg,NR PCell SSB Serving Beam RSRQ Min,NR PCell SSB Serving Beam RSRQ Max,NR PCell SSB Serving Beam SINR Avg,NR PCell SSB Serving Beam SINR Min,NR PCell SSB Serving Beam SINR Max,NR PCell DL QPSK Rate Avg,NR PCell DL 16QAM Rate Avg,NR PCell DL 64QAM Rate Avg,NR PCell DL 256QAM Rate Avg
system_8895838c437e9251,operator_07,0,route_235,mobility_001,infrastructure_005,NR+LTE 4CA,45428,129449.83818770232,9.000000000000004,SUCCESS,272.27185,4.85,3.72,SUCCESS,101.654724,124.42857,1273.426684899585,89.0,0.0,0,110278.5,client_ip_b4c623711da71752,server_ip_b5e9dcc79c5a98a0,0.6179999999999999,tracelist_4ab74ec2e00f4edb,-92.0,-91.49,-90.81,-13.06,-12.458333,-11.94,8.8,11.025,13.0,5.2,5.3,5.4,0.14142156,9.714286,30.214285,59.42857,25.97752,100,67.567566,32.43243,0.0,0.0,16.405888,100.0,0,218.78688,541.152,0.7359999999999999,110.2785,-109.293335,-110.07,-108.5,-13.139999,-13.2,-13.07,2.4766667,-0.12,6.37,0.5471957,32.42134,66.62106,0.4103967
system_8895838c437e9251,operator_07,0,route_200,mobility_001,infrastructure_006,NR+LTE 3CA,45428,89686.09865470853,14.0,SUCCESS,29610.215,89.24,89.13,SUCCESS,59.41704,65.0,1509.433971377714,100.0,0.0,0,20033.74,client_ip_b4c623711da71752,server_ip_5f9e94c1b8bc7de6,0.892,tracelist_4ab74ec2e00f4edb,-112.12,-111.74,-111.5,-15.5,-15.0,-13.94,18.4,19.806976,20.0,0.2,0.5,0.8,0.4242640699999999,88.0,95.7653,99.0,2.145982,100,9.142857,90.85714,0.0,0.0,8.572468,100.0,0,21.68701,33.816,0.12,20.03374,-92.54833,-93.89,-90.39,-11.361667,-11.61,-10.95,7.343409,1.1,12.52,9.151786,0.0,90.17857,0.66964287
system_8895838c437e9251,operator_07,0,route_200,mobility_001,infrastructure_006,NR+LTE 3CA,45428,40547.38976178408,13.0,SUCCESS,6005.113,35.53,28.89,SUCCESS,93.94687,94.42857,431.5991555842583,100.0,0.0,0,30527.006,client_ip_b4c623711da71752,server_ip_cdee317610d82b27,1.973,tracelist_4ab74ec2e00f4edb,-112.12,-111.305,-109.94,-13.94,-12.204445,-10.25,17.6,19.88105,20.0,6.1,7.0625,9.3,1.0541584,8.148149,46.01427,97.0,18.59743,100,18.502203,81.49779499999998,0.0,0.0,10.819035,100.0,0,44.548656,79.872,1.104,30.527006,-122.79667,-123.98,-120.95,-14.091667,-14.65,-13.04,-0.32438776,-5.57,4.75,98.01258,1.9874132,0.0,0.0
system_8895838c437e9251,operator_07,0,route_200,mobility_001,infrastructure_006,NR+LTE 4CA,45428,111576.0111576011,9.000000000000004,SUCCESS,5956.7754,20.78,19.67,SUCCESS,105.35965,124.42857,1059.001345938422,100.0,0.0,0,90347.37,client_ip_b4c623711da71752,server_ip_78ac06ff4d1d9218,0.7169999999999999,tracelist_4ab74ec2e00f4edb,-102.38,-101.824,-101.06,-13.31,-12.672,-12.12,18.470589,19.847382,20.0,4.2,4.5,4.8,0.42426434,4.0,79.52424,97.14286,22.620451,100,31.914892,68.085106,0.0,0.0,7.576097,100.0,0,128.52989,262.352,1.216,90.34737,-113.725,-114.32,-113.03,-11.14,-11.27,-11.03,9.393056,5.84,12.77,0.6392693999999999,10.136987,88.3105,0.913242
system_8895838c437e9251,operator_07,0,route_200,mobility_001,infrastructure_006,NR+LTE 3CA,45428,196560.1965601965,14.0,SUCCESS,30433.375,67.81,63.64,SUCCESS,106.17761,104.42857,1851.239602776862,100.0,0.0,0,121251.836,client_ip_b4c623711da71752,server_ip_b5e9dcc79c5a98a0,0.4069999999999999,tracelist_4ab74ec2e00f4edb,-78.31,-77.86,-76.56,-13.25,-12.076,-10.69,17.333334,17.856825,18.11111,16.2,19.400002,22.6,4.525483,19.25,87.080185,99.0,15.176594,100,18.076923,49.03846,32.884617,0.0,10.029927,100.0,0,174.99822,426.352,1.104,121.251836,-113.19,-113.23,-113.15,-10.965,-11.02,-10.91,9.094286,6.69,12.09,0.15974441,5.2715654,94.089455,0.4792332
system_8895838c437e9251,operator_07,0,route_200,mobility_001,infrastructure_006,NR+LTE 3CA,45428,105263.1578947368,8.0,SUCCESS,10023.474,61.32,58.16,SUCCESS,98.740616,104.42857,1066.057334448236,100.0,0.0,0,78706.14,client_ip_b4c623711da71752,server_ip_5f9e94c1b8bc7de6,0.76,tracelist_4ab74ec2e00f4edb,-105.56,-102.26727,-99.81,-19.5,-15.489091,-13.81,17.875,19.260168,20.0,-3.6,3.3600001,6.4,4.1113257,40.0,90.00342,98.85714,11.999493,100,63.973797,12.227074,23.799128,0.0,9.445638,100.0,0,113.396516,319.76,0.224,78.70614,-112.57,-113.48,-111.36,-11.11,-11.22,-10.9,8.872222,3.82,13.25,8.391004,42.214535,49.048443,0.3460207599999999
system_8895838c437e9251,operator_07,0,route_200,mobility_001,infrastructure_006,NR+LTE 3CA,45428,138888.88888888893,12.0,SUCCESS,16216.014,38.19,0.0,SUCCESS,89.68255,99.42857,1548.672388205831,100.0,0.0,0,104713.375,client_ip_b4c623711da71752,server_ip_cdee317610d82b27,0.576,tracelist_4ab74ec2e00f4edb,-105.75,-104.47,-103.0,-11.94,-11.315,-10.88,18.857143,19.767227,20.0,6.5,7.2,7.9,0.9899496,15.0,84.63294,96.5,15.303709,100,3.5799522,96.18139,0.2386635,0.0,6.9778256,88.2068,0,147.83064,377.152,1.104,104.713375,-114.3425,-115.35,-113.66,-11.3625,-11.55,-11.27,7.7642856,2.94,10.85,0.4561003399999999,0.22805017,79.81756,19.498291
system_8895838c437e9251,operator_07,0,route_200,mobility_001,infrastructure_006,NR+LTE 4CA,45428,207253.8860103627,11.0,SUCCESS,8433.326,20.21,19.17,SUCCESS,112.10215,124.42857,1848.794925078268,100.0,0.0,0,127344.89,client_ip_b4c623711da71752,server_ip_b5e9dcc79c5a98a0,0.386,tracelist_4ab74ec2e00f4edb,-92.75,-92.625,-92.5,-14.0,-12.309999,-10.62,17.4,19.0501,20.0,8.4,8.5,8.6,0.1414218999999999,64.57143,83.21429,96.0,9.024406,100,1.4084507,68.30986,30.28169,0.0,4.5887475,79.19025999999998,0,170.97436,885.264,1.104,127.34489,-95.785,-96.23,-95.34,-10.395,-10.41,-10.38,21.623,19.46,25.39,0.8319467299999999,0.4991680399999999,16.306156,82.36273
system_8895838c437e9251,operator_07,0,route_200,mobility_001,infrastructure_006,NR+LTE 4CA,45428,135135.1351351351,11.0,SUCCESS,4140.9863,28.21,26.69,SUCCESS,122.73167,124.42857,1101.061650469966,100.0,0.0,0,101861.83,client_ip_b4c623711da71752,server_ip_b5e9dcc79c5a98a0,0.5919999999999999,tracelist_4ab74ec2e00f4edb,-108.25,-106.87572,-105.19,-15.81,-14.08,-12.5,18.0,19.747684,20.0,-0.6,1.175,3.0,1.7442764,8.4,84.08038999999998,100.0,22.95878,100,100.0,0.0,0.0,0.0,9.969625,100.0,0,145.65748,344.352,1.104,101.86183,-113.2525,-113.99,-111.41,-11.175,-11.3,-11.01,9.475,6.27,13.85,0.6514657999999999,92.83388,6.514658,0.0
system_8895838c437e9251,operator_07,0,route_200,mobility_001,infrastructure_006,NR+LTE 2CA,45428,103492.8848641656,19.0,SUCCESS,51417.758,81.37,69.21,SUCCESS,46.805347,45.0,2211.133801959968,90.56,0.0,0,18905.604,client_ip_b4c623711da71752,server_ip_5f9e94c1b8bc7de6,0.773,tracelist_4ab74ec2e00f4edb,-106.44,-103.023575,-99.88,-14.25,-12.405714,-10.19,9.25,11.625208,13.0,10.8,13.15,16.5,2.291506,4.0,84.77755,98.0,16.8154,100,0.48622367,9.481361,90.03242,0.0,7.565043,100.0,0,25.024027,32.776,0.24,18.905604,-103.612,-104.82,-102.65,-12.176,-12.52,-11.58,4.325946,-0.09,8.97,0.3164557,99.68355,0.0,0.0
system_8895838c437e9251,operator_07,0,route_200,mobility_001,infrastructure_006,NR+LTE 2CA,45428,135593.2203389831,11.0,SUCCESS,54963.402,83.39,83.05,SUCCESS,45.76271,45.0,2962.963083676274,100.0,0.0,0,17437.248,client_ip_b4c623711da71752,server_ip_78ac06ff4d1d9218,0.59,tracelist_4ab74ec2e00f4edb,-84.56,-84.32,-83.81,-14.81,-12.632857,-10.56,17.15,17.896667,18.0,14.8,17.266666,20.1,2.6689575,76.545456,96.47247,100.0,3.6389577,100,1.3555788,57.03858,41.60584,0.0,10.543446,100.0,0,19.708766,32.776,0.12,17.437248,-102.409996,-102.7,-101.59,-12.505,-12.7,-12.31,3.4841378,0.15,7.81,13.217391,86.60869599999998,0.17391305,0.0
system_8895838c437e9251,operator_07,0,route_235,mobility_001,infrastructure_005,LTE 4CA,45428,4423.555432679016,37.0,SUCCESS,1836.7731,13.58,5.56,SUCCESS,39.874046,55.0,110.9382136109041,0.0,0.0,0,0.0,client_ip_b4c623711da71752,server_ip_78ac06ff4d1d9218,18.085,tracelist_4ab74ec2e00f4edb,-113.38,-106.64381,-100.19,-18.44,-12.567619,-10.69,10.0,18.924421,23.0,-2.3,4.338028,12.3,2.7198932,1.0,62.656303,100.0,26.492924,100,53.287594,45.368782,1.343625,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
system_8895838c437e9251,operator_07,0,route_235,mobility_001,infrastructure_005,NR+LTE 3CA,45428,398009.95024875615,8.0,SUCCESS,23915.383,30.35,29.85,SUCCESS,162.2348,104.42857,2453.295780244166,99.5,0.0,0,156829.1,client_ip_b4c623711da71752,server_ip_b5e9dcc79c5a98a0,0.201,tracelist_4ab74ec2e00f4edb,-74.62,-74.59,-74.56,-10.06,-9.97,-9.88,17.9,17.986124,18.0,25.5,25.95,26.4,0.6363957999999998,24.0,77.150276,94.666664,24.05836,100,4.597701,0.0,28.735632,66.66667,6.7118454,72.45337,0,202.718,835.952,5.712,156.8291,-97.41,-97.41,-97.41,-10.68,-10.68,-10.68,14.083,9.04,19.06,0.6006006,0.0,8.108107999999998,91.29129
system_8895838c437e9251,operator_07,0,route_235,mobility_001,infrastructure_005,LTE 4CA,45428,285714.2857142857,13.0,SUCCESS,33246.17,59.29,57.86,SUCCESS,69.64286,65.0,4102.563934253788,0.0,0.0,0,0.0,client_ip_7c1a4344ff7e5511,server_ip_5f9e94c1b8bc7de6,0.28,tracelist_d15b9469b1a25468,-73.81,-73.715,-73.62,-13.19,-13.035,-12.88,0.0,0.0,0.0,22.7,23.05,23.4,0.49497393,40.23077,45.728123,49.166668,2.3467348,50,2.8213165,0.0,97.17869,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
system_8895838c437e9251,operator_07,0,route_235,mobility_001,infrastructure_005,NR+LTE 3CA,45428,179775.2808988764,11.0,SUCCESS,49263.44,75.06,68.31,SUCCESS,60.674156,65.0,2962.963026611797,100.0,0.0,0,39285.535,client_ip_7c1a4344ff7e5511,server_ip_cdee317610d82b27,0.445,tracelist_d15b9469b1a25468,-86.94,-86.02334,-84.44,-13.94,-11.333333,-7.81,17.9,17.986244,18.0,23.8,24.8,25.8,1.4142135,31.222221,70.2608,97.0,24.913555,100,7.219661699999999,10.445469,36.86636,45.46851,16.043097,100.0,0,46.618836,75.792,0.4079999999999999,39.285535,-71.41333,-71.93,-70.67,-10.363334,-10.38,-10.35,23.858637,19.32,27.31,0.45146728,0.6772008999999999,75.39503499999998,23.476297
system_8895838c437e9251,operator_07,0,route_235,mobility_001,infrastructure_005,LTE 4CA,45428,60560.18168054504,14.0,SUCCESS,24864.643,92.73,91.37,SUCCESS,69.20557,65.0,875.0766980251019,0.0,0.0,0,0.0,client_ip_7c1a4344ff7e5511,server_ip_cdee317610d82b27,1.321,tracelist_d15b9469b1a25468,-115.31,-114.005,-112.62,-17.56,-15.386666,-13.88,20.9,21.84582,22.7,-2.0,0.46666667,3.3,1.7895995,80.23077,94.81324,98.666664,3.1308665,100,65.62628,34.373714,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
system_8895838c437e9251,operator_07,0,route_235,mobility_001,infrastructure_005,NR+LTE 4CA,45428,117302.0527859237,10.0,SUCCESS,6334.792,39.59,29.33,SUCCESS,108.65104,124.42857,1079.62199704599,100.0,0.0,0,108426.52,client_ip_7c1a4344ff7e5511,server_ip_cdee317610d82b27,0.682,tracelist_d15b9469b1a25468,-99.5,-98.438,-97.69,-15.31,-14.326,-13.94,18.0,19.831139,20.0,-4.4,-3.8000002,-3.2,0.84852815,25.818182,88.847565,100.0,14.478158,100,70.947365,29.052633,0.0,0.0,7.4996715,81.108315,0,168.82852,442.752,0.224,108.42652,-103.3825,-103.88,-102.84,-11.98,-12.33,-11.66,4.1318517,0.42,7.19,3.911205,12.896406,63.107826,20.084566
system_8895838c437e9251,operator_07,0,route_235,mobility_001,infrastructure_005,NR+LTE 4CA,45428,281690.1408450704,9.000000000000004,SUCCESS,12453.549,24.65,24.3,SUCCESS,131.43863,124.42857,2143.130530537867,100.0,0.0,0,241090.39,client_ip_7c1a4344ff7e5511,server_ip_78ac06ff4d1d9218,0.2839999999999999,tracelist_d15b9469b1a25468,-93.06,-92.62666,-91.88,-9.75,-9.31,-8.62,17.6,17.98,18.4,15.1,15.3,15.5,0.28284246,8.0,80.94233,98.666664,26.62432,100,31.159418,19.565218,49.275364,0.0,6.483693,60.075184,0,313.36234,966.928,3.6,241.09039,-91.119995,-91.2,-91.04,-10.35,-10.35,-10.35,26.499287,25.47,27.55,0.64102566,0.4273504599999999,12.179487,86.75213999999998
system_8895838c437e9251,operator_07,0,route_235,mobility_001,infrastructure_005,LTE 2CA,45428,101522.8426395939,21.0,SUCCESS,74223.38,90.36,90.1,SUCCESS,30.523256,30.0,3326.08168144296,0.0,0.0,0,0.0,client_ip_7c1a4344ff7e5511,server_ip_cdee317610d82b27,0.788,tracelist_d15b9469b1a25468,-80.81,-77.91,-76.69,-9.81,-8.99,-6.56,-3.0,-1.2162162,0.25,21.3,22.266666,23.1,0.9073777,87.0,97.60452,100.0,1.9123253,100,0.0,0.0,0.0,100.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
system_8895838c437e9251,operator_07,0,route_124,mobility_001,infrastructure_001,NR+LTE 4CA,45428,303030.303030303,11.0,SUCCESS,32638.969,60.61,47.35,SUCCESS,116.774895,124.42857,2594.995294410695,100.0,0.0,0,186511.97,client_ip_7c1a4344ff7e5511,server_ip_cdee317610d82b27,0.264,tracelist_4ab74ec2e00f4edb,-96.75,-94.4525,-92.31,-13.44,-11.2675,-9.38,15.25,18.333637,20.0,14.5,15.55,16.6,1.4849246,53.8,70.22073,74.333336,5.6545763,75,2.8391168,24.605679,68.45426,4.1009464,8.712891,81.13827499999998,0,252.50852,737.744,2.256,186.51197,-101.035,-101.8,-100.27,-10.465,-10.48,-10.45,15.721539,11.92,20.68,6.8075123,18.544601,64.319244,10.328638
system_8895838c437e9251,operator_07,0,route_124,mobility_001,infrastructure_001,NR+LTE 4CA,45428,222222.22222222216,10.0,SUCCESS,67.8,6.67,3.33,SUCCESS,102.14286,124.42857,2175.602114746172,97.22,0.0,0,191160.36,client_ip_7c1a4344ff7e5511,server_ip_b5e9dcc79c5a98a0,0.36,tracelist_4ab74ec2e00f4edb,-81.75,-81.595,-81.44,-12.19,-12.0,-11.81,15.142858,18.355074,19.0,19.7,20.6,21.5,1.2727916,1.375,16.6875,32.0,21.655146,32,10.0,10.0,50.0,30.000002,11.188504,100.0,0,288.54394,819.2319999999999,3.344,191.16036,-95.795,-97.19,-94.4,-10.7,-10.7,-10.7,10.910556,5.11,14.25,0.56179774,0.18726592,33.333336,65.9176
system_8895838c437e9251,operator_07,0,route_124,mobility_001,infrastructure_001,NR+LTE 4CA,45428,130081.3008130081,15.0,SUCCESS,19062.518,59.67,57.89,SUCCESS,131.05693,124.42857,992.5556841061982,100.0,0.0,0,75430.69,client_ip_7c1a4344ff7e5511,server_ip_e4677c8f16af0df4,0.6149999999999999,tracelist_4ab74ec2e00f4edb,-111.44,-111.13333,-110.81,-14.44,-14.145,-13.62,14.75,19.208532,20.0,0.3,0.75,1.2,0.6363961,35.692307,68.97502,74.333336,8.014626,75,2.631579,96.39889,0.96952903,0.0,8.831153,85.35859,0,100.84755,204.832,1.104,75.43069,-114.43,-115.83,-113.61,-11.3225,-11.49,-11.23,8.193870999999998,4.25,10.6,0.1994017999999999,21.734795,78.06579999999998,0.0
system_8895838c437e9251,operator_07,0,route_124,mobility_001,infrastructure_001,NR+LTE 2CA,45428,58953.57406042741,16.0,SUCCESS,9042.075,66.99,67.58,SUCCESS,92.26236,94.42857,638.9775208484523,99.48,0.0,0,45481.645,client_ip_7c1a4344ff7e5511,server_ip_609c4eae06ebf410,1.357,tracelist_4ab74ec2e00f4edb,-113.69,-112.098335,-110.88,-19.88,-18.528572,-16.75,16.0,19.560692,20.0,-8.4,-4.6833334,-1.0,2.973494,41.615383,69.21884,75.0,5.8954625,75,34.917732,53.107864,11.974405,0.0,8.724665,100.0,0,68.690695,151.584,3.472,45.481645,-118.30111,-119.73,-115.77,-13.518888,-14.47,-13.0,1.502069,-9.24,9.16,19.549643,68.88434,11.566018,0.0
system_8895838c437e9251,operator_07,0,route_124,mobility_001,infrastructure_001,NR+LTE 4CA,45428,282685.5123674911,10.0,SUCCESS,3625.47,13.78,10.25,SUCCESS,98.334175,124.42857,2874.743316527455,100.0,0.0,0,207704.53,client_ip_7c1a4344ff7e5511,server_ip_cdee317610d82b27,0.2829999999999999,tracelist_4ab74ec2e00f4edb,-96.0,-95.31,-94.31,-10.19,-9.0,-8.31,18.6,19.162495,19.636364,8.6,15.1,21.6,9.192389,3.0,50.34222,73.66666399999998,28.203829,75,17.647058,0.0,2.9411764,79.411766,5.2274785,30.607092,0,267.18356,803.28,2.128,207.70453,-92.67,-92.72,-92.62,-10.385,-10.39,-10.38,20.937857,20.15,22.05,0.6451613,0.0,16.344086,83.01075
system_8895838c437e9251,operator_07,0,route_124,mobility_001,infrastructure_001,NR+LTE 4CA,45428,12761.20593396076,26.0,SUCCESS,3764.3516,62.85,25.97,SUCCESS,56.208355,124.42857,227.0339691307593,92.87,0.0,0,4446.309,client_ip_7c1a4344ff7e5511,server_ip_609c4eae06ebf410,6.269,tracelist_4ab74ec2e00f4edb,-115.19,-111.25584,-102.12,-20.0,-18.058552,-14.25,10.4,15.930493,22.0,-6.6,-3.734,-1.0,1.4667206,1.0,58.18599,99.0,25.355175,100,90.2185,9.781505,0.0,0.0,5.9825253,100.0,0,80.44419,208.992,0.224,4.446309,-117.95563,-120.35,-115.2,-13.859375,-14.83,-13.16,-0.1991891899999999,-6.37,3.59,42.105263,36.97706,20.917679,0.0
system_8895838c437e9251,operator_07,0,route_124,mobility_001,infrastructure_001,NR+LTE 2CA,45428,104166.6666666667,12.0,SUCCESS,13348.1875,69.66,70.18,SUCCESS,84.73054999999998,84.42856999999998,1229.387353990582,91.15,0.0,0,63199.105,client_ip_7c1a4344ff7e5511,server_ip_cdee317610d82b27,0.768,tracelist_4ab74ec2e00f4edb,-95.88,-94.25455,-91.62,-13.69,-13.096364,-12.06,17.428572,17.98294,18.352942,5.7,6.1666665,6.8,0.5686242599999999,31.0,43.720867,50.0,3.1001651,50,4.4489384,47.724976,47.826088,0.0,19.90643,100.0,0,141.71361,360.752,0.7359999999999999,63.199105,-117.194,-119.14,-115.48,-12.898,-13.37,-12.24,3.2611427,-3.86,9.49,4.6153846,49.34911,41.538464,4.4970417
system_8895838c437e9251,operator_07,0,route_124,mobility_001,infrastructure_001,NR+LTE,45428,150375.9398496241,15.0,SUCCESS,12145.669,68.23,0.0,SUCCESS,74.54351,69.42857,2017.290839264532,100.0,0.0,0,134837.6,client_ip_7c1a4344ff7e5511,server_ip_e4677c8f16af0df4,0.532,tracelist_4ab74ec2e00f4edb,-94.56,-94.192,-93.38,-14.25,-13.558,-12.19,17.722221,17.995268,18.2,3.3,3.8444445,4.3,0.3282953499999999,1.0,42.675423,47.090908,10.911358,50,19.889502,79.69612999999998,0.41436464,0.0,9.513891,86.86710999999998,0,181.14545,344.352,13.568,134.8376,-104.875,-105.11,-104.57,-10.5575,-10.59,-10.52,13.777693,4.02,17.3,0.11547344,78.86835999999998,21.016165,0.0
system_8895838c437e9251,operator_07,0,route_124,mobility_001,infrastructure_001,NR+LTE 2CA,45428,87527.352297593,8.0,SUCCESS,23668.92,80.2,79.43,SUCCESS,95.65491,94.42857,915.0325090222028,100.0,0.0,0,47078.223,client_ip_7c1a4344ff7e5511,server_ip_cdee317610d82b27,0.914,tracelist_4ab74ec2e00f4edb,-111.06,-110.39,-109.5,-15.94,-14.433333,-12.44,18.9,19.752071,20.0,1.5,3.0666666,5.1,1.6329931,62.652172,70.56115,73.75,2.479915,75,0.6280529999999999,89.04396,10.327983,0.0,9.501791,100.0,0,65.74407000000001,155.792,2.256,47.078223,-121.76667,-122.48,-120.41,-14.411667,-15.08,-13.31,0.8972727,-5.66,6.39,40.846046,57.14286,2.0110958,0.0
system_8895838c437e9251,operator_07,0,route_124,mobility_001,infrastructure_001,NR+LTE 4CA,45428,156555.7729941292,13.0,SUCCESS,9464.877,50.49,43.64,SUCCESS,133.37994,124.42857,1173.758010343453,100.0,0.0,0,114816.94,client_ip_7c1a4344ff7e5511,server_ip_e4677c8f16af0df4,0.511,tracelist_4ab74ec2e00f4edb,-107.62,-106.5,-105.25,-14.31,-13.464,-12.38,19.166666,19.917223,20.0,-1.1,-0.35000002,0.4,1.0606602,28.333334,69.00559,74.333336,8.468861999999998,75,4.435484,30.241936,65.32258,0.0,6.42466,63.37334,0,156.04111,344.352,1.776,114.81694,-108.206665,-109.29,-107.66,-10.99,-11.15,-10.84,10.4396,7.34,12.72,0.37406483,0.12468828,87.03242,12.468828
system_8895838c437e9251,operator_07,0,unknown,unknown,unknown,NR+LTE 4CA,45429,134680.1346801347,12.0,SUCCESS,29193.521,41.58,41.58,SUCCESS,114.742676,124.42857,1173.758006830298,100.0,0.0,0,82211.89,client_ip_ba43bacf105ea061,server_ip_e4677c8f16af0df4,0.5939999999999999,tracelist_d15b9469b1a25468,-94.56,-94.2825,-93.69,-13.25,-12.5475,-11.69,16.789474,17.917402,18.3,9.0,9.7,10.4,0.9899492,18.0,91.93821,98.666664,15.806043,100,0.8298756,7.053942,92.11618,0.0,8.316288,88.23241,0,109.248016,327.952,1.104,82.21188999999998,-108.37666,-110.56,-106.12,-11.543333,-11.97,-11.3,6.115,2.55,10.83,21.376434,58.289886,19.186653,1.1470282
system_8895838c437e9251,operator_07,0,route_126,mobility_001,infrastructure_005,NR+LTE 3CA,45429,126582.27848101272,10.0,SUCCESS,18321.291,38.92,36.39,SUCCESS,101.424065,104.42857,1248.049745206058,100.0,0.0,0,82901.72,client_ip_ba43bacf105ea061,server_ip_609c4eae06ebf410,0.632,tracelist_d15b9469b1a25468,-93.69,-93.3425,-93.0,-12.0,-11.2025,-10.31,17.7,17.954754,18.0,8.3,8.75,9.2,0.6363957999999998,58.285713,90.11867,99.0,9.502195,100,15.6862755,45.53377,38.779957,0.0,11.173897,100.0,0,116.69017,450.96,0.7359999999999999,82.90171999999998,-107.635,-109.27,-106.1,-11.52,-11.89,-11.25,7.009355,3.65,12.24,1.3026053,71.943886,26.753506,0.0
system_8895838c437e9251,operator_07,0,route_126,mobility_001,infrastructure_005,NR+LTE 4CA,45429,154440.1544401544,12.0,SUCCESS,14680.51,41.31,29.15,SUCCESS,101.654724,124.42857,1519.261952254717,100.0,0.0,0,102770.53,client_ip_ba43bacf105ea061,server_ip_cdee317610d82b27,0.518,tracelist_d15b9469b1a25468,-107.44,-106.974,-106.62,-12.06,-11.85,-11.25,18.8,19.84403,20.0,3.7,4.2,4.7,0.7071066,44.0,90.30664,100.0,14.094389,100,22.636816,77.36318,0.0,0.0,9.30534,100.0,0,152.31798,524.752,2.256,102.77053,-109.83,-110.09,-109.64,-11.0,-11.31,-10.77,6.2929997,1.2,11.05,1.0430248,33.116035,65.84094,0.0
system_8895838c437e9251,operator_07,0,route_126,mobility_001,infrastructure_005,NR+LTE 4CA,45429,259740.2597402597,11.0,SUCCESS,32707.273,38.31,35.39,SUCCESS,132.37477,124.42857,1962.158345886151,100.0,0.0,0,158755.06,client_ip_ba43bacf105ea061,server_ip_609c4eae06ebf410,0.308,tracelist_d15b9469b1a25468,-98.44,-97.68667,-97.12,-9.0,-8.833332999999998,-8.75,17.75,18.103333,19.25,0.0,0.0,0.0,0.0,48.0,92.789474,98.666664,11.329635,100,8.5470085,2.5641026,88.88889,0.0,12.921228,100.0,0,233.95483,1000.272,2.256,158.75506,-105.515,-106.33,-104.7,-10.459999,-10.48,-10.44,13.384,8.35,18.18,0.631579,8.421053,86.94737,4.0
system_8895838c437e9251,operator_07,0,route_126,mobility_001,infrastructure_005,NR+LTE 4CA,45429,154142.5818882466,9.000000000000004,SUCCESS,28640.0,48.17,47.98,SUCCESS,143.84807,124.42857,1071.5651721169893,100.0,0.0,0,72593.11,client_ip_ba43bacf105ea061,server_ip_cdee317610d82b27,0.519,tracelist_d15b9469b1a25468,-103.75,-102.0,-99.56,-13.44,-11.212,-9.88,18.7,19.694231,20.0,11.7,12.5,13.3,1.1313711,5.0,84.275795,98.28571,24.17657,100,1.446281,16.115704,82.43801999999998,0.0,5.966798,100.0,0,94.5441,344.352,0.7359999999999999,72.59310999999998,-115.37666,-116.12,-114.88,-11.466667,-11.59,-11.38,7.2619233,2.28,10.05,19.713263,74.67144999999998,5.615293,0.0
